MKT_RF,SMB,HML,RF,date
-0.030899999999999997,0.014199999999999999,-0.0339,0.0039000000000000003,196710
0.0037,0.002,-0.0171,0.0036,196711
0.0305,0.057300000000000004,-0.0039000000000000003,0.0033,196712
-0.0406,0.038900000000000004,0.047599999999999996,0.004,196801
-0.0375,-0.0296,0.011699999999999999,0.0039000000000000003,196802
0.002,-0.0129,-0.0059,0.0038,196803
0.09050000000000001,0.057300000000000004,-0.0103,0.0043,196804
0.022799999999999997,0.0641,0.0084,0.0045000000000000005,196805
0.0069,-0.0017000000000000001,0.0067,0.0043,196806
-0.027200000000000002,-0.0131,0.0548,0.0048,196807
0.0134,0.0235,0.0101,0.0042,196808
0.0403,0.0279,0.0024,0.0043,196809
0.0042,-0.0048,0.028999999999999998,0.0044,196810
0.054299999999999994,0.0236,-0.009000000000000001,0.0042,196811
-0.0394,0.0344,0.0002,0.0043,196812
-0.0125,-0.0079,0.0169,0.0053,196901
-0.0584,-0.0388,0.0092,0.0046,196902
0.0264,-0.0025,-0.0045000000000000005,0.0046,196903
0.0146,-0.0087,0.0005,0.0053,196904
-0.001,-0.0027,0.0073,0.0048,196905
-0.0718,-0.053899999999999997,-0.0109,0.0051,196906
-0.07,-0.032,0.0143,0.0053,196907
0.046799999999999994,0.009300000000000001,-0.038599999999999995,0.005,196908
-0.0298,0.012199999999999999,-0.0322,0.0062,196909
0.0506,0.038,-0.0322,0.006,196910
-0.0379,-0.0253,-0.0111,0.0052,196911
-0.0263,-0.0366,-0.030699999999999998,0.0064,196912
-0.081,0.0291,0.030600000000000002,0.006,197001
0.0513,-0.023799999999999998,0.0403,0.0062,197002
-0.0106,-0.0232,0.0425,0.005699999999999999,197003
-0.11,-0.0611,0.064,0.005,197004
-0.0692,-0.045,0.0365,0.0053,197005
-0.0579,-0.0213,0.0079,0.0058,197006
0.0693,-0.005600000000000001,0.0103,0.0052,197007
0.0449,0.015300000000000001,0.010700000000000001,0.0053,197008
0.0418,0.0863,-0.055,0.0054,197009
-0.022799999999999997,-0.042199999999999994,0.002,0.0046,197010
0.045899999999999996,-0.0407,0.0168,0.0046,197011
0.0572,0.029300000000000003,0.009899999999999999,0.0042,197012
0.0484,0.07440000000000001,0.013500000000000002,0.0038,197101
0.0141,0.019,-0.0134,0.0033,197102
0.041299999999999996,0.025699999999999997,-0.04,0.003,197103
0.0315,-0.0048,0.0074,0.0028000000000000004,197104
-0.0398,-0.011000000000000001,-0.0138,0.0029,197105
-0.001,-0.0143,-0.02,0.0037,197106
-0.045,-0.015,0.0014000000000000002,0.004,197107
0.0379,-0.0019,0.027200000000000002,0.004699999999999999,197108
-0.0085,0.0040999999999999995,-0.029500000000000002,0.0037,197109
-0.044199999999999996,-0.0178,-0.0048,0.0037,197110
-0.0046,-0.028300000000000002,-0.0175,0.0037,197111
0.08710000000000001,0.032799999999999996,-0.0024,0.0037,197112
0.024900000000000002,0.0611,0.0206,0.0029,197201
0.0287,0.0139,-0.0275,0.0025,197202
0.0063,-0.0027,-0.0166,0.0027,197203
0.0029,-0.0002,0.0039000000000000003,0.0029,197204
0.0125,-0.0279,-0.0273,0.003,197205
-0.024300000000000002,0.0032,-0.0242,0.0029,197206
-0.008,-0.028900000000000002,0.0077,0.0031,197207
0.0326,-0.0407,0.0464,0.0029,197208
-0.011399999999999999,-0.0269,0.005,0.0034000000000000002,197209
0.0052,-0.0271,0.0132,0.004,197210
0.046,-0.011200000000000002,0.047599999999999996,0.0037,197211
0.0062,-0.018600000000000002,-0.0226,0.0037,197212
-0.0329,-0.035,0.027000000000000003,0.0044,197301
-0.048499999999999995,-0.039900000000000005,0.017,0.0040999999999999995,197302
-0.0129,-0.0287,0.028300000000000002,0.0046,197303
-0.056799999999999996,-0.039900000000000005,0.056900000000000006,0.0052,197304
-0.0294,-0.061200000000000004,0.0021,0.0051,197305
-0.015600000000000001,-0.0294,0.014199999999999999,0.0051,197306
0.0504,0.0786,-0.0518,0.0064,197307
-0.0384,-0.0204,0.011899999999999999,0.006999999999999999,197308
0.0475,0.0291,0.021099999999999997,0.0068000000000000005,197309
-0.0086,-0.0017000000000000001,0.0174,0.006500000000000001,197310
-0.1274,-0.077,0.0401,0.005600000000000001,197311
0.0058,-0.0533,0.0424,0.0064,197312
-0.0017000000000000001,0.0987,0.058600000000000006,0.0063,197401
-0.0048,0.0001,0.0255,0.0058,197402
-0.0281,0.0248,-0.0009,0.005600000000000001,197403
-0.0529,-0.0072,0.0101,0.0075,197404
-0.0467,-0.0304,-0.0207,0.0075,197405
-0.028300000000000002,-0.0018,0.0077,0.006,197406
-0.0805,0.009000000000000001,0.052199999999999996,0.006999999999999999,197407
-0.0935,-0.0069,0.0256,0.006,197408
-0.1177,0.0026,0.0554,0.008100000000000001,197409
0.161,-0.035,-0.09720000000000001,0.0051,197410
-0.0451,-0.0118,-0.001,0.0054,197411
-0.0345,-0.0484,0.0007000000000000001,0.006999999999999999,197412
0.1366,0.1101,0.08220000000000001,0.0058,197501
0.0556,0.0017000000000000001,-0.045,0.0043,197502
0.026600000000000002,0.0377,0.0241,0.0040999999999999995,197503
0.042300000000000004,-0.0052,-0.0111,0.0044,197504
0.0519,0.0384,-0.0408,0.0044,197505
0.0483,0.0077,0.0128,0.0040999999999999995,197506
-0.0659,0.0268,0.0169,0.0048,197507
-0.0285,-0.032,-0.009000000000000001,0.0048,197508
-0.0426,-0.0013,0.0034999999999999996,0.0053,197509
0.053099999999999994,-0.04019999999999999,0.003,0.005600000000000001,197510
0.0265,-0.011899999999999999,0.0199,0.0040999999999999995,197511
-0.016,-0.0076,0.0176,0.0048,197512
0.1216,0.0481,0.0857,0.004699999999999999,197601
0.0032,0.0704,0.057699999999999994,0.0034000000000000002,197602
0.0233,-0.0116,-0.0002,0.004,197603
-0.0149,-0.0004,-0.0006,0.0042,197604
-0.0134,-0.0125,-0.013300000000000001,0.0037,197605
0.0405,-0.013500000000000002,0.0068000000000000005,0.0043,197606
-0.010700000000000001,0.003,0.0174,0.004699999999999999,197607
-0.005600000000000001,-0.02,0.0077,0.0042,197608
0.0206,-0.0001,-0.0029,0.0044,197609
-0.0242,0.0025,-0.0013,0.0040999999999999995,197610
0.0036,0.0235,0.0152,0.004,197611
0.0565,0.03,0.0222,0.004,197612
-0.0405,0.0478,0.042699999999999995,0.0036,197701
-0.0195,0.011000000000000001,0.0049,0.0034999999999999996,197702
-0.0137,0.01,0.0103,0.0038,197703
0.0015,-0.0011,0.0345,0.0038,197704
-0.0146,0.012,0.0083,0.0037,197705
0.0471,0.0213,-0.006500000000000001,0.004,197706
-0.0169,0.0213,-0.0060999999999999995,0.0042,197707
-0.0175,0.0151,-0.0279,0.0044,197708
-0.0027,0.014499999999999999,-0.0049,0.0043,197709
-0.0438,0.0127,0.0171,0.0049,197710
0.04,0.0369,0.0037,0.005,197711
0.0027,0.013300000000000001,-0.0034999999999999996,0.0049,197712
-0.0601,0.0222,0.032799999999999996,0.0049,197801
-0.0138,0.0356,0.008,0.0046,197802
0.0285,0.0345,0.0127,0.0053,197803
0.0788,0.0038,-0.0348,0.0054,197804
0.0176,0.045599999999999995,-0.0063,0.0051,197805
-0.0169,0.0169,0.0059,0.0054,197806
0.051100000000000007,0.0028000000000000004,-0.0109,0.005600000000000001,197807
0.0375,0.051,-0.0048,0.005600000000000001,197808
-0.0143,-0.0040999999999999995,0.0187,0.0062,197809
-0.1191,-0.099,0.013600000000000001,0.0068000000000000005,197810
0.0271,0.0301,-0.022099999999999998,0.006999999999999999,197811
0.0088,0.0125,-0.0219,0.0078000000000000005,197812
0.042300000000000004,0.0368,0.022400000000000003,0.0077,197901
-0.0356,0.0045000000000000005,0.0118,0.0073,197902
0.056799999999999996,0.0319,-0.006500000000000001,0.008100000000000001,197903
-0.0006,0.0216,0.010700000000000001,0.008,197904
-0.022099999999999998,0.0055000000000000005,0.0192,0.008199999999999999,197905
0.0385,0.0118,0.0148,0.008100000000000001,197906
0.008199999999999999,0.0126,0.0168,0.0077,197907
0.0553,0.0207,-0.0149,0.0077,197908
-0.008199999999999999,-0.0024,-0.0089,0.0083,197909
-0.081,-0.0332,-0.0189,0.0087,197910
0.0521,0.0274,-0.0327,0.009899999999999999,197911
0.0179,0.04190000000000001,-0.0203,0.0095,197912
0.055099999999999996,0.0165,0.018500000000000003,0.008,198001
-0.012199999999999999,-0.0181,0.0062,0.0089,198002
-0.129,-0.0664,-0.0106,0.0121,198003
0.0397,0.0096,0.0105,0.0126,198004
0.0526,0.0213,0.0044,0.008100000000000001,198005
0.030600000000000002,0.0167,-0.0088,0.0060999999999999995,198006
0.0649,0.0424,-0.063,0.0053,198007
0.018000000000000002,0.0391,-0.0264,0.0064,198008
0.0219,0.0088,-0.0479,0.0075,198009
0.0106,0.024700000000000003,-0.0273,0.0095,198010
0.0959,-0.0345,-0.0834,0.0096,198011
-0.0452,-0.0027,0.0268,0.0131,198012
-0.0504,0.03,0.0684,0.0104,198101
0.005600000000000001,-0.003,0.0096,0.010700000000000001,198102
0.0356,0.0358,0.0067,0.0121,198103
-0.021,0.044199999999999996,0.0226,0.0108,198104
0.0011,0.02,-0.0042,0.0115,198105
-0.0236,-0.0085,0.0512,0.013500000000000002,198106
-0.0154,-0.0218,-0.0063,0.0124,198107
-0.0703,-0.0195,0.0483,0.0128,198108
-0.0717,-0.026600000000000002,0.0518,0.0124,198109
0.0492,0.021400000000000002,-0.0421,0.0121,198110
0.0336,-0.0097,0.0189,0.010700000000000001,198111
-0.0365,0.0118,0.0075,0.0087,198112
-0.032400000000000005,-0.0129,0.031400000000000004,0.008,198201
-0.058600000000000006,0.0048,0.060700000000000004,0.0092,198202
-0.0187,-0.002,0.0378,0.0098,198203
0.0327,0.0151,-0.0281,0.0113,198204
-0.039900000000000005,0.004699999999999999,0.0182,0.0106,198205
-0.030899999999999997,-0.004,0.0151,0.0096,198206
-0.0319,0.0084,0.0015,0.0105,198207
0.1114,-0.041100000000000005,0.0116,0.0076,198208
0.0129,0.0288,0.0034000000000000002,0.0051,198209
0.113,0.0236,-0.0368,0.0059,198210
0.0467,0.04769999999999999,-0.0196,0.0063,198211
0.0055000000000000005,-0.0018,0.0001,0.0067,198212
0.036000000000000004,0.0269,-0.0086,0.0069,198301
0.0259,0.0323,0.0067,0.0062,198302
0.0282,0.0178,0.0207,0.0063,198303
0.0667,0.0054,0.006,0.0070999999999999995,198304
0.0052,0.061500000000000006,-0.0139,0.0069,198305
0.030699999999999998,0.009000000000000001,-0.038599999999999995,0.0067,198306
-0.0407,0.0147,0.0558,0.0074,198307
-0.005,-0.0429,0.0552,0.0076,198308
0.0092,0.005600000000000001,0.0106,0.0076,198309
-0.0344,-0.036000000000000004,0.050199999999999995,0.0076,198310
0.0216,0.0203,-0.0064,0.006999999999999999,198311
-0.0178,-0.0029,0.0168,0.0073,198312
-0.0192,-0.0043,0.076,0.0076,198401
-0.0482,-0.017,0.033,0.0070999999999999995,198402
0.0063,0.0006,0.0048,0.0073,198403
-0.0052,-0.011899999999999999,0.0124,0.008100000000000001,198404
-0.059699999999999996,0.0005,0.0024,0.0078000000000000005,198405
0.0182,-0.0031,-0.026099999999999998,0.0075,198406
-0.0274,-0.022099999999999998,0.0043,0.008199999999999999,198407
0.10279999999999999,-0.0025,-0.0181,0.0083,198408
-0.008,0.0022,0.0528,0.0086,198409
-0.0084,-0.0121,0.0049,0.01,198410
-0.0176,-0.0060999999999999995,0.0405,0.0073,198411
0.0184,-0.006,-0.0016,0.0064,198412
0.0799,0.0327,-0.054000000000000006,0.006500000000000001,198501
0.012199999999999999,0.0077,-0.0014000000000000002,0.0058,198502
-0.0084,-0.011399999999999999,0.0405,0.0062,198503
-0.0096,0.0015,0.0371,0.0072,198504
0.0509,-0.0225,-0.0085,0.0066,198505
0.0127,0.0052,0.0048,0.0055000000000000005,198506
-0.0074,0.0285,-0.0166,0.0062,198507
-0.0102,-0.0034000000000000002,0.0225,0.0055000000000000005,198508
-0.0454,-0.0158,0.0132,0.006,198509
0.04019999999999999,-0.015700000000000002,0.0078000000000000005,0.006500000000000001,198510
0.06480000000000001,0.0022,-0.0292,0.0060999999999999995,198511
0.0388,-0.005,-0.0158,0.006500000000000001,198512
0.006500000000000001,0.012199999999999999,0.005600000000000001,0.005600000000000001,198601
0.0713,-0.006500000000000001,-0.009300000000000001,0.0053,198602
0.048799999999999996,-0.0051,-0.004699999999999999,0.006,198603
-0.0131,0.028399999999999998,-0.0291,0.0052,198604
0.0462,-0.0131,-0.0011,0.0049,198605
0.0103,-0.009000000000000001,0.0139,0.0052,198606
-0.0645,-0.0338,0.04769999999999999,0.0052,198607
0.060700000000000004,-0.0418,0.0351,0.0046,198608
-0.086,0.022799999999999997,0.0319,0.0045000000000000005,198609
0.0466,-0.024900000000000002,-0.0134,0.0046,198610
0.011699999999999999,-0.0192,-0.0005,0.0039000000000000003,198611
-0.0327,0.0008,0.0033,0.0049,198612
0.1247,-0.018000000000000002,-0.0317,0.0042,198701
0.043899999999999995,0.0349,-0.059800000000000006,0.0043,198702
0.016399999999999998,0.0037,0.016399999999999998,0.004699999999999999,198703
-0.021099999999999997,-0.017,-0.0032,0.0044,198704
0.0011,-0.0052,0.0012,0.0038,198705
0.0394,-0.0219,0.0106,0.0048,198706
0.0385,-0.0063,0.0070999999999999995,0.0046,198707
0.0352,-0.0075,-0.009300000000000001,0.004699999999999999,198708
-0.0259,0.0053,0.0028000000000000004,0.0045000000000000005,198709
-0.2324,-0.0842,0.042300000000000004,0.006,198710
-0.07769999999999999,0.0276,0.0308,0.0034999999999999996,198711
0.0681,0.0013,-0.044500000000000005,0.0039000000000000003,198712
0.0421,-0.006999999999999999,0.051699999999999996,0.0029,198801
0.0475,0.0335,-0.0165,0.0046,198802
-0.0227,0.061500000000000006,0.0075,0.0044,198803
0.005600000000000001,0.0096,0.0168,0.0046,198804
-0.0029,-0.0265,0.022799999999999997,0.0051,198805
0.0479,0.0212,-0.0111,0.0049,198806
-0.0125,-0.0021,0.0227,0.0051,198807
-0.0331,0.0008,0.0208,0.0059,198808
0.033,-0.0126,-0.0069,0.0062,198809
0.0115,-0.028999999999999998,0.0168,0.0060999999999999995,198810
-0.0229,-0.0173,0.0127,0.005699999999999999,198811
0.0149,0.0194,-0.0155,0.0063,198812
0.061,-0.0213,0.0053,0.0055000000000000005,198901
-0.0225,0.0276,0.0088,0.0060999999999999995,198902
0.015700000000000002,0.0073,0.0048,0.0067,198903
0.0433,-0.0059,-0.0147,0.0067,198904
0.0335,-0.0003,-0.0083,0.0079,198905
-0.013500000000000002,-0.0101,0.0216,0.0070999999999999995,198906
0.07200000000000001,-0.04019999999999999,-0.028300000000000002,0.006999999999999999,198907
0.0144,0.005,0.0073,0.0074,198908
-0.0076,0.0028000000000000004,-0.013300000000000001,0.006500000000000001,198909
-0.036699999999999997,-0.033,-0.0103,0.0068000000000000005,198910
0.0103,-0.0124,-0.0111,0.0069,198911
0.0116,-0.0241,0.003,0.0060999999999999995,198912
-0.0785,-0.0128,0.0086,0.005699999999999999,199001
0.0111,0.0103,0.0060999999999999995,0.005699999999999999,199002
0.0183,0.0152,-0.028900000000000002,0.0064,199003
-0.0336,-0.005,-0.0255,0.0069,199004
0.0842,-0.0256,-0.0373,0.0068000000000000005,199005
-0.0109,0.0143,-0.0195,0.0063,199006
-0.019,-0.032,-0.0001,0.0068000000000000005,199007
-0.1014,-0.0358,0.0163,0.0066,199008
-0.061200000000000004,-0.036699999999999997,0.0074,0.006,199009
-0.0192,-0.0553,0.0029,0.0068000000000000005,199010
0.0635,0.0032,-0.0311,0.005699999999999999,199011
0.0246,0.008100000000000001,-0.015600000000000001,0.006,199012
0.046900000000000004,0.038,-0.0184,0.0052,199101
0.0719,0.0394,-0.0054,0.0048,199102
0.0265,0.039,-0.0124,0.0044,199103
-0.0028000000000000004,0.0051,0.013999999999999999,0.0053,199104
0.0364,-0.0034000000000000002,-0.005600000000000001,0.004699999999999999,199105
-0.049400000000000006,0.0007000000000000001,0.0121,0.0042,199106
0.0424,-0.0095,-0.0127,0.0049,199107
0.0232,0.016,-0.008,0.0046,199108
-0.0159,0.0163,-0.0098,0.0046,199109
0.0128,0.009000000000000001,-0.0044,0.0042,199110
-0.04190000000000001,-0.004699999999999999,-0.0191,0.0039000000000000003,199111
0.10830000000000001,-0.022400000000000003,-0.0404,0.0038,199112
-0.0059,0.08449999999999999,0.045,0.0034000000000000002,199201
0.0109,0.0088,0.0636,0.0028000000000000004,199202
-0.0265,-0.0103,0.0366,0.0034000000000000002,199203
0.0108,-0.061200000000000004,0.042800000000000005,0.0032,199204
0.003,0.004,0.0127,0.0028000000000000004,199205
-0.023399999999999997,-0.030899999999999997,0.0341,0.0032,199206
0.0377,-0.0044,-0.0053,0.0031,199207
-0.023799999999999998,-0.0011,-0.0104,0.0026,199208
0.011899999999999999,0.005600000000000001,-0.0021,0.0026,199209
0.0102,0.0204,-0.021,0.0023,199210
0.041299999999999996,0.0369,-0.0148,0.0023,199211
0.015300000000000001,0.0165,0.025099999999999997,0.0028000000000000004,199212
0.009300000000000001,0.020499999999999997,0.058899999999999994,0.0023,199301
0.0013,-0.0344,0.0642,0.0022,199302
0.023,0.0024,0.0124,0.0025,199303
-0.0305,-0.006999999999999999,0.026099999999999998,0.0024,199304
0.0288,0.0196,-0.0342,0.0022,199305
0.0031,-0.003,0.026099999999999998,0.0025,199306
-0.0034000000000000002,0.009399999999999999,0.0325,0.0024,199307
0.037200000000000004,0.0032,-0.0045000000000000005,0.0025,199308
-0.0012,0.031200000000000002,-0.0044,0.0026,199309
0.0141,0.014499999999999999,-0.0155,0.0022,199310
-0.0189,-0.0143,-0.0027,0.0025,199311
0.0165,0.012199999999999999,0.005699999999999999,0.0023,199312
0.0287,0.0013,0.0208,0.0025,199401
-0.0256,0.0273,-0.0144,0.0021,199402
-0.0478,-0.0097,0.0132,0.0027,199403
0.0068000000000000005,-0.0092,0.0168,0.0027,199404
0.0058,-0.0202,0.0019,0.0031,199405
-0.030299999999999997,-0.004699999999999999,0.0168,0.0031,199406
0.0282,-0.0172,0.006,0.0028000000000000004,199407
0.0401,0.013300000000000001,-0.0282,0.0037,199408
-0.0231,0.0282,-0.0191,0.0037,199409
0.0134,-0.0236,-0.0174,0.0038,199410
-0.0404,0.0027,-0.0095,0.0037,199411
0.0086,0.0003,0.0053,0.0044,199412
0.018000000000000002,-0.0265,0.008100000000000001,0.0042,199501
0.0363,-0.0069,0.0104,0.004,199502
0.0218,-0.006999999999999999,-0.0106,0.0046,199503
0.021099999999999997,-0.0063,0.0225,0.0044,199504
0.028999999999999998,-0.022000000000000002,0.0168,0.0054,199505
0.027200000000000002,0.029300000000000003,-0.0227,0.004699999999999999,199506
0.037200000000000004,0.0209,-0.0169,0.0045000000000000005,199507
0.0055000000000000005,0.016,0.027200000000000002,0.004699999999999999,199508
0.0335,-0.021099999999999997,-0.0076,0.0043,199509
-0.0152,-0.0374,-0.0075,0.004699999999999999,199510
0.0395,-0.0116,0.0095,0.0042,199511
0.0103,0.005699999999999999,0.0086,0.0049,199512
0.0226,-0.026099999999999998,0.0032,0.0043,199601
0.013300000000000001,0.0187,-0.0144,0.0039000000000000003,199602
0.0073,0.013000000000000001,0.009899999999999999,0.0039000000000000003,199603
0.0206,0.0492,-0.039,0.0046,199604
0.0236,0.030299999999999997,-0.0121,0.0042,199605
-0.011399999999999999,-0.0358,0.0155,0.004,199606
-0.059699999999999996,-0.0384,0.044199999999999996,0.0045000000000000005,199607
0.0276,0.0229,-0.0043,0.0040999999999999995,199608
0.050199999999999995,-0.0087,-0.0313,0.0044,199609
0.0086,-0.0447,0.051,0.0042,199610
0.0625,-0.0391,0.0121,0.0040999999999999995,199611
-0.017,0.0321,0.0086,0.0046,199612
0.0499,-0.0184,-0.0165,0.0045000000000000005,199701
-0.0049,-0.028999999999999998,0.0518,0.0039000000000000003,199702
-0.050300000000000004,-0.0038,0.0378,0.0043,199703
0.0404,-0.0564,-0.0007000000000000001,0.0043,199704
0.0674,0.0492,-0.0391,0.0049,199705
0.040999999999999995,0.013500000000000002,0.0121,0.0037,199706
0.0733,-0.0279,0.0085,0.0043,199707
-0.0415,0.0729,0.0137,0.0040999999999999995,199708
0.0535,0.026099999999999998,0.0001,0.0044,199709
-0.038,-0.0066,0.0194,0.0042,199710
0.0298,-0.0496,0.0077,0.0039000000000000003,199711
0.0132,-0.0232,0.0345,0.0048,199712
0.0015,-0.0116,-0.0143,0.0043,199801
0.0703,0.0001,-0.0015,0.0039000000000000003,199802
0.047599999999999996,-0.009300000000000001,0.0103,0.0039000000000000003,199803
0.0073,0.0022,0.0078000000000000005,0.0043,199804
-0.030699999999999998,-0.0375,0.0415,0.004,199805
0.0318,-0.031400000000000004,-0.023399999999999997,0.0040999999999999995,199806
-0.0246,-0.0513,-0.0098,0.004,199807
-0.16079999999999997,-0.053,0.0339,0.0043,199808
0.061500000000000006,-0.0014000000000000002,-0.0326,0.0046,199809
0.0713,-0.033,-0.022000000000000002,0.0032,199810
0.061,0.0106,-0.0313,0.0031,199811
0.0616,-0.0034000000000000002,-0.044500000000000005,0.0038,199812
0.035,0.0037,-0.0403,0.0034999999999999996,199901
-0.0408,-0.0564,0.0137,0.0034999999999999996,199902
0.0345,-0.0393,-0.0265,0.0043,199903
0.0433,0.039599999999999996,0.0254,0.0037,199904
-0.0246,0.0346,0.0233,0.0034000000000000002,199905
0.04769999999999999,0.0304,-0.0358,0.004,199906
-0.0347,0.026600000000000002,-0.008,0.0038,199907
-0.0138,-0.013500000000000002,-0.0127,0.0039000000000000003,199908
-0.0281,0.0333,-0.0337,0.0039000000000000003,199909
0.0613,-0.0687,-0.0297,0.0039000000000000003,199910
0.0337,0.07400000000000001,-0.06509999999999999,0.0036,199911
0.07719999999999999,0.07150000000000001,-0.08689999999999999,0.0044,199912
-0.047400000000000005,0.0501,-0.0045000000000000005,0.0040999999999999995,200001
0.0245,0.2208,-0.10490000000000001,0.0043,200002
0.052000000000000005,-0.17170000000000002,0.0786,0.004699999999999999,200003
-0.064,-0.07769999999999999,0.0857,0.0046,200004
-0.044199999999999996,-0.049400000000000006,0.0239,0.005,200005
0.0464,0.13949999999999999,-0.1003,0.004,200006
-0.025099999999999997,-0.0278,0.0815,0.0048,200007
0.0703,-0.0111,-0.0069,0.005,200008
-0.0545,-0.013999999999999999,0.0623,0.0051,200009
-0.0276,-0.0377,0.0555,0.005600000000000001,200010
-0.1072,-0.0277,0.11289999999999999,0.0051,200011
0.011899999999999999,0.0096,0.073,0.005,200012
0.0313,0.06559999999999999,-0.048799999999999996,0.0054,200101
-0.1005,-0.0072,0.1291,0.0038,200102
-0.0726,0.0039000000000000003,0.0649,0.0042,200103
0.0794,0.005,-0.046900000000000004,0.0039000000000000003,200104
0.0072,0.026000000000000002,0.0313,0.0032,200105
-0.0194,0.0603,-0.0109,0.0028000000000000004,200106
-0.0213,-0.0435,0.056100000000000004,0.003,200107
-0.0646,0.025,0.0256,0.0031,200108
-0.0925,-0.0611,0.015600000000000001,0.0028000000000000004,200109
0.0246,0.0756,-0.0802,0.0022,200110
0.0754,-0.004,0.02,0.0017000000000000001,200111
0.0161,0.045599999999999995,0.0108,0.0015,200112
-0.0144,0.011899999999999999,0.0335,0.0014000000000000002,200201
-0.0229,-0.011399999999999999,0.025099999999999997,0.0013,200202
0.0424,0.0426,0.0111,0.0013,200203
-0.052000000000000005,0.0594,0.0392,0.0015,200204
-0.0138,-0.0322,0.017,0.0014000000000000002,200205
-0.0721,0.0426,0.0012,0.0013,200206
-0.0818,-0.0537,-0.0352,0.0015,200207
0.005,-0.024300000000000002,0.0253,0.0014000000000000002,200208
-0.1035,0.0255,0.0126,0.0014000000000000002,200209
0.0784,-0.0286,-0.054000000000000006,0.0014000000000000002,200210
0.0596,0.029500000000000002,-0.0095,0.0012,200211
-0.0576,0.0,0.022099999999999998,0.0011,200212
-0.025699999999999997,0.0144,-0.0083,0.001,200301
-0.018799999999999997,-0.0034999999999999996,-0.0147,0.0009,200302
0.0109,0.01,-0.019299999999999998,0.001,200303
0.08220000000000001,0.0060999999999999995,0.0111,0.001,200304
0.0605,0.0484,-0.001,0.0009,200305
0.014199999999999999,0.016,0.005699999999999999,0.001,200306
0.0235,0.053399999999999996,-0.0102,0.0007000000000000001,200307
0.023399999999999997,0.0265,0.021,0.0007000000000000001,200308
-0.0124,0.008100000000000001,0.0001,0.0008,200309
0.0608,0.0281,0.019299999999999998,0.0007000000000000001,200310
0.013500000000000002,0.0216,0.0196,0.0007000000000000001,200311
0.0429,-0.0305,0.0235,0.0008,200312
0.0215,0.0274,0.0196,0.0007000000000000001,200401
0.013999999999999999,-0.0143,0.0048,0.0006,200402
-0.0132,0.0177,0.0025,0.0009,200403
-0.0183,-0.0212,-0.0262,0.0008,200404
0.011699999999999999,-0.0019,-0.0034999999999999996,0.0006,200405
0.018600000000000002,0.0223,0.013500000000000002,0.0008,200406
-0.0406,-0.038,0.0409,0.001,200407
0.0008,-0.0159,0.0096,0.0011,200408
0.016,0.0305,-0.0024,0.0011,200409
0.0143,0.0033,-0.005600000000000001,0.0011,200410
0.0454,0.039,0.0181,0.0015,200411
0.034300000000000004,0.0016,-0.0004,0.0016,200412
-0.0276,-0.015300000000000001,0.0195,0.0016,200501
0.0189,-0.0049,0.0165,0.0016,200502
-0.0197,-0.014199999999999999,0.0154,0.0021,200503
-0.026099999999999998,-0.04,-0.0034999999999999996,0.0021,200504
0.0365,0.0287,-0.008100000000000001,0.0024,200505
0.005699999999999999,0.0259,0.0269,0.0023,200506
0.0392,0.028900000000000002,-0.0054,0.0024,200507
-0.012199999999999999,-0.009300000000000001,0.0127,0.003,200508
0.0049,-0.0058,0.0076,0.0029,200509
-0.0202,-0.0121,0.0025,0.0027,200510
0.0361,0.0089,-0.011899999999999999,0.0031,200511
-0.0025,-0.0049,0.004,0.0032,200512
0.0304,0.054299999999999994,0.011200000000000002,0.0034999999999999996,200601
-0.003,-0.0038,-0.0025,0.0034000000000000002,200602
0.0146,0.0351,0.0051,0.0037,200603
0.0073,-0.0134,0.026099999999999998,0.0036,200604
-0.035699999999999996,-0.030299999999999997,0.025699999999999997,0.0043,200605
-0.0034999999999999996,-0.0038,0.0086,0.004,200606
-0.0078000000000000005,-0.0407,0.0292,0.004,200607
0.0203,0.0092,-0.0172,0.0042,200608
0.0184,-0.013600000000000001,0.0003,0.0040999999999999995,200609
0.0323,0.0175,-0.0005,0.0040999999999999995,200610
0.0171,0.0086,0.0004,0.0042,200611
0.0087,-0.011000000000000001,0.0316,0.004,200612
0.013999999999999999,0.001,-0.0013,0.0044,200701
-0.0196,0.0132,-0.001,0.0038,200702
0.0068000000000000005,-0.0006,-0.0023,0.0043,200703
0.0349,-0.0207,-0.0115,0.0044,200704
0.032400000000000005,-0.0001,-0.0007000000000000001,0.0040999999999999995,200705
-0.0196,0.0079,-0.0111,0.004,200706
-0.0373,-0.025,-0.0334,0.004,200707
0.0092,-0.001,-0.0225,0.0042,200708
0.0322,-0.022799999999999997,-0.0191,0.0032,200709
0.018000000000000002,0.0022,-0.0262,0.0032,200710
-0.0483,-0.026099999999999998,-0.0118,0.0034000000000000002,200711
-0.0087,0.0019,-0.0044,0.0027,200712
-0.0636,-0.0087,0.0369,0.0021,200801
-0.030899999999999997,-0.0021,-0.0088,0.0013,200802
-0.009300000000000001,0.0091,-0.0018,0.0017000000000000001,200803
0.046,-0.0165,-0.009899999999999999,0.0018,200804
0.018600000000000002,0.0315,-0.0149,0.0018,200805
-0.08439999999999999,0.0132,-0.024700000000000003,0.0017000000000000001,200806
-0.0077,0.024399999999999998,0.058899999999999994,0.0015,200807
0.015300000000000001,0.0361,0.015700000000000002,0.0013,200808
